"","mean","total","tech","bio","p.value","FDR"
"Ctss",2.01268439120822,0.869909365515605,0.757770577591673,0.112138787923931,0.345335394489301,0.645131470210005
"Mt1",0.905100811005752,0.728121728203765,0.616006750346248,0.112114977857517,0.312271673258413,0.645131470210005
"Mcm3",1.41693448876629,0.855768922512505,0.743910860309302,0.111858062203203,0.342979807286196,0.645131470210005
"Bcl11a",0.856028076963389,0.708546567953558,0.596716117127114,0.111830450826443,0.307144301125722,0.645131470210005
"Itgb7",0.56365619832798,0.568989113576426,0.457285052804798,0.111704060771628,0.255628670079809,0.645131470210005
"Carhsp1",0.927894299803126,0.736118565876472,0.624622960869328,0.111495605007144,0.315612356592111,0.645131470210005
"Plec",1.34106708244475,0.844416149622094,0.7330916203271,0.111324529294994,0.341506678436544,0.645131470210005
"Sesn3",0.696247391020081,0.637438781918459,0.526209199255175,0.111229582663284,0.284876077326727,0.645131470210005
"Cyba",2.1853053933331,0.854895178691095,0.743806628781062,0.111088549910033,0.343982274611785,0.645131470210005
"Nrros",0.858826491271008,0.708716041718026,0.597844075384105,0.110871966333921,0.308995657344784,0.645131470210005
"Fli1",1.27935438604658,0.832876748484844,0.722542297913134,0.11033445057171,0.340671227657083,0.645131470210005
"Grk2",2.99542643420892,0.757350432570953,0.647353216649577,0.109997215921376,0.323862361420374,0.645131470210005
"Polr2g",1.42082818084649,0.854039718842314,0.744393364897742,0.109646353944572,0.346018420486324,0.645131470210005
"Cbx7",1.6631676153988,0.87323798132868,0.763767689898679,0.109470291430001,0.349961296617525,0.645131470210005
"Gclc",1.18992457457073,0.813357390044581,0.703961255924513,0.109396134120068,0.338015150250363,0.645131470210005
"Prkcq",0.485022550304758,0.520483549299305,0.411118886397779,0.109364662901526,0.237198510205805,0.645131470210005
"Slc2a1",0.708295486697728,0.641182870068434,0.531972678165781,0.109210191902653,0.290456930226264,0.645131470210005
"Pfkp",0.893975833785666,0.720730543362683,0.611723180366262,0.109007362996421,0.315902521425862,0.645131470210005
"Rnf41",1.4168526686937,0.85251102786763,0.743900678911161,0.108610348956469,0.347303862970219,0.645131470210005
"Ptpn1",1.39184157980484,0.849049804880506,0.740617036718727,0.108432768161778,0.346899170351718,0.645131470210005
"Bzw2",1.2164223274224,0.818219130711356,0.709878402403067,0.108340728308289,0.34075444376122,0.645131470210005
"Pten",1.59274671577958,0.868571103583478,0.760310824941587,0.10826027864189,0.350897791201126,0.645131470210005
"Cyb561a3",0.744872983106565,0.656877903655421,0.549001307935394,0.107876595720027,0.298612604470822,0.645131470210005
"Filip1l",0.963584532364936,0.745057756010481,0.637686893399464,0.107370862611018,0.325354874772201,0.645131470210005
"Sbk1",0.748191043190328,0.657210860060203,0.550511980689812,0.106698879370391,0.301116435608099,0.645131470210005
"Cd180",0.699266966666214,0.634196161594978,0.527660891204854,0.106535270390124,0.293589210765109,0.645131470210005
"Rffl",1.5317894036181,0.86220947005771,0.755804449861772,0.106405020195938,0.352499936512133,0.645131470210005
"Tgfbr2",1.1129000838852,0.79152465058453,0.685333619513168,0.106191031071362,0.338460457707064,0.645131470210005
"Il4i1",0.620898605004855,0.59437946568126,0.488327893145414,0.106051572535846,0.279611251968989,0.645131470210005
"Ccnb2",1.14525344438922,0.799398257372748,0.693458504101719,0.10593975327103,0.340605126895731,0.645131470210005
"Fbxo9",1.48061268130873,0.85673158550782,0.751127548610455,0.105604036897365,0.352689472837045,0.645131470210005
"Cd38",0.550546653101847,0.555234829426689,0.449880992535137,0.105353836891551,0.264434120482378,0.645131470210005
"Ptpn22",1.25756117971514,0.823521710146369,0.71833375566382,0.105187954482549,0.346874774032169,0.645131470210005
"Slc9a7",0.661186118273704,0.614075449978135,0.508984693701411,0.105090756276724,0.289372297813089,0.645131470210005
"Bsdc1",1.29657481259693,0.830694635055089,0.725637973200449,0.105056661854641,0.348519149969578,0.645131470210005
"Gramd1a",1.00899397068148,0.758332695083301,0.653549744782316,0.104782950300984,0.333183830454319,0.645131470210005
"Star",0.573302853629673,0.567316277835629,0.462661331905181,0.104654945930448,0.27150188545933,0.645131470210005
"Rassf5",1.22074269246171,0.815128529562352,0.710825302105283,0.104303227457069,0.346574880898864,0.645131470210005
"Izumo1r",0.396430764182489,0.457915666949481,0.353654878559366,0.104260788390115,0.213956457620184,0.645131470210005
"Kmt2a",1.53578664204098,0.86035418334171,0.756131595363292,0.104222587978418,0.355447431141398,0.645131470210005
"Ltk",0.443787017543542,0.489124615564656,0.385133997872823,0.103990617691833,0.233893496674328,0.645131470210005
"S1pr3",0.45322730730214,0.495126353929716,0.391196845408798,0.103929508520918,0.237486413932532,0.645131470210005
"Pi4k2b",1.1157470450772,0.789858781194011,0.686063723095219,0.103795058098792,0.342065017361732,0.645131470210005
"Eml4",0.684558224167443,0.623983502691148,0.520542263210637,0.103441239480511,0.296542574697942,0.645131470210005
"Cd55",1.7138071199382,0.868823637503727,0.765488075514684,0.103335561989042,0.358299446875204,0.645131470210005
"Tecpr1",0.978740322362597,0.746212737908413,0.64307910408833,0.103133633820083,0.333139092887089,0.645131470210005
"Zap70",0.852062714037899,0.69817642198715,0.595112014570829,0.103064407416321,0.320711826038234,0.645131470210005
"Sdc4",1.09497480333505,0.783605643617318,0.680643553324669,0.102962090292649,0.342083802434234,0.645131470210005
"Ccnd2",0.923234566204859,0.725689610666724,0.622878666202117,0.102810944464606,0.328573851102245,0.645131470210005
"Zbp1",0.762955139935867,0.659731496126362,0.557166813523848,0.102564682602514,0.310295134628186,0.645131470210005
"Ahnak",1.46411161458372,0.851862056272851,0.74938872300204,0.102473333270811,0.356543759035732,0.645131470210005
"Cenpk",0.985694908241513,0.747922324198949,0.645519058805048,0.102403265393901,0.33483938162331,0.645131470210005
"Hck",0.706295863427922,0.633119470517145,0.531021409584324,0.10209806093282,0.302569867614681,0.645131470210005
"Traf3",0.861924975768715,0.701074991638911,0.599089061222274,0.101985930416637,0.323556426492597,0.645131470210005
"Sp100",1.48302710359159,0.852978751305934,0.751374569245217,0.101604182060718,0.358067088964406,0.645131470210005
"Samd9l",0.954231437966723,0.735482017935254,0.634314777334308,0.101167240600946,0.33400379562845,0.645131470210005
"Dcaf6",1.23697240645058,0.815241524306033,0.7141765470052,0.101064977300833,0.351772425935712,0.645131470210005
"Slc38a1",1.00908517490411,0.75458205489916,0.653580712423134,0.101001342476026,0.33886634232966,0.645131470210005
"Tns3",1.72629908647782,0.866150779127401,0.765662779830755,0.100487999296646,0.362072613086813,0.645131470210005
"Tmem243",0.541425166412993,0.545117505291631,0.44466244158121,0.100455063710421,0.271759596224471,0.645131470210005
"Fgd2",1.16584421637667,0.798812946034802,0.698401619837058,0.100411326197743,0.349519436419432,0.645131470210005
"Iqgap1",1.62066442299134,0.862219036387905,0.761883315231545,0.100335721156361,0.361617907711229,0.645131470210005
"Pla2g2d",0.485137261845683,0.511041503306171,0.411189406012906,0.0998520972932649,0.256874777303901,0.645131470210005
"H2-K1",3.08392115124165,0.742208220115655,0.64266072739018,0.0995474927254747,0.338508611209508,0.645131470210005
"Fmnl3",0.58932521813223,0.570919027201573,0.471459342271201,0.0994596849303722,0.28525745427672,0.645131470210005
"Mycbp2",1.9015354221306,0.86267499330331,0.763472840378682,0.0992021529246278,0.363391663736901,0.645131470210005
"4930523C07Rik",0.842801475370552,0.690532506316271,0.591338644843949,0.099193861472322,0.325966018062209,0.645131470210005
"Slfn1",0.517551269004338,0.529820419202833,0.43073633274593,0.0990840864569026,0.268095896206614,0.645131470210005
"Ppp1r11",1.26571709737595,0.81865751492908,0.719963297756814,0.0986942171722668,0.356203184164865,0.645131470210005
"Fgd3",1.29666227195764,0.824337227574823,0.725652946670425,0.0986842809043981,0.357294818427281,0.645131470210005
"Zfp36",1.07604814114175,0.773850918207451,0.675193076071877,0.0986578421355742,0.347187834459542,0.645131470210005
"Fam210b",0.711137990098,0.631899497211566,0.533321321982491,0.0985781752290749,0.309578271060577,0.645131470210005
"Ccm2",0.902939519851875,0.713689329988658,0.61517850935873,0.0985108206299288,0.333374717561861,0.645131470210005
"Fkbp1a",0.911215253064588,0.716573358351298,0.618339623968589,0.0982337343827087,0.334614260149369,0.645131470210005
"Epsti1",1.00530228955807,0.750224226603852,0.652293753345804,0.0979304732580477,0.343209584521315,0.645131470210005
"Psme2b",1.1733586153788,0.798078418051345,0.700159433643986,0.0979189844073585,0.353430461899304,0.645131470210005
"Sh3bp1",0.780515887441386,0.662637971547722,0.5649420058884,0.0976959656593219,0.320956276719663,0.645131470210005
"Rasip1",0.707057653951627,0.628957396367315,0.531384058855733,0.0975733375115819,0.310733194121252,0.645131470210005
"Twf2",1.12939847412594,0.787082914489583,0.689525061286563,0.0975578532030195,0.351799384710445,0.645131470210005
"Cd48",1.19426802504444,0.802476548501037,0.704942459307882,0.0975340891931554,0.354925802722634,0.645131470210005
"Nap1l1",2.93925444331942,0.747955195786099,0.650923876355995,0.0970313194301046,0.344263688229838,0.645131470210005
"Dut",2.31815695457838,0.826464660228021,0.729518844804553,0.0969458154234683,0.360413789806195,0.645131470210005
"Capzb",1.63713845064637,0.859409338974926,0.7626739580422,0.0967353809327257,0.36652315129686,0.645131470210005
"Ubac1",0.754689139583995,0.650002040008706,0.553454678553139,0.0965473614555669,0.319499945405742,0.645131470210005
"Arap2",0.717074667279727,0.632504401794108,0.536123615324753,0.0963807864693547,0.31439650025141,0.645131470210005
"Zmiz2",1.56073018086852,0.854401415330047,0.758181704420392,0.096219710909655,0.366450910890914,0.645131470210005
"Mbd4",0.614203706949843,0.580755531248207,0.484801828047197,0.0959537032010107,0.297282087237083,0.645131470210005
