"","mean","total","tech","bio","p.value","FDR"
"Lpcat1",2.5466915077589,0.771528280901334,0.589793882606618,0.181734398294716,0.269584211947589,0.615029697192159
"Cd5",0.640849294915654,0.697721498486032,0.516485075753341,0.181236422732691,0.242179327360312,0.615029697192159
"Ammecr1",1.57981527237393,0.890456691607395,0.709505136932457,0.180951554674939,0.305634465692212,0.615029697192159
"Capzb",3.55128339096906,0.6203756437055,0.439435715917635,0.180939927787866,0.205942861685855,0.615029697192159
"Ccdc80",1.01132658575364,0.842925571978136,0.662147240898615,0.180778331079521,0.293188583168706,0.615029697192159
"Akr1b3",1.66275099101162,0.886957119025677,0.70638623139359,0.180570887632086,0.305224320313798,0.615029697192159
"Hist1h1e",5.48741514084657,0.71251710580986,0.532092484884645,0.180424620925216,0.249597557105107,0.615029697192159
"Rasgrp1",1.00905301864241,0.841333453320011,0.661608304959274,0.179725148360737,0.294128258804549,0.615029697192159
"Fcnb",0.219995639933197,0.38600172129577,0.206577638771642,0.179424082524128,0.0417322600795597,0.615029697192159
"Akna",2.88262123301599,0.710993044834618,0.531760114667545,0.179232930167073,0.250883215734673,0.615029697192159
"Sidt1",0.723363918850142,0.738729366076661,0.559497912199455,0.179231453877205,0.261604475125192,0.615029697192159
"Ier5",2.10342824573445,0.840864464614689,0.661768850878737,0.179095613735952,0.294827122900428,0.615029697192159
"Rbm38",2.98540142601054,0.69347040129339,0.514996767843971,0.178473633449419,0.244896134674724,0.615029697192159
"Ppp2r5b",1.42947878421901,0.887483030030601,0.70937241796111,0.178110612069491,0.308404879724845,0.615029697192159
"DEPRECATED_ENSMUSG00000011008",1.21565912570299,0.873558957341317,0.69550166231599,0.178057295025327,0.304954505442408,0.615029697192159
"Fignl1",1.40711860533582,0.886629800633189,0.70857509799313,0.178054702640059,0.308262053174005,0.615029697192159
"Prim2",1.78454004830438,0.876297373466857,0.698350472725998,0.177946900740859,0.305794344425375,0.615029697192159
"Stk4",1.77153831217261,0.877252526054086,0.699374037898895,0.177878488155191,0.306123413063754,0.615029697192159
"Traj7",0.775889500118599,0.76149889793178,0.583638504167632,0.177860393764148,0.271819548209195,0.615029697192159
"Kank3",1.13391900386647,0.863382364985339,0.685531921919444,0.177850443065895,0.30257042324866,0.615029697192159
"Ank",1.31418128567339,0.880586289320525,0.703068798122964,0.177517491197561,0.307418187906411,0.615029697192159
"Ppp4r2",2.09352873843469,0.840421992504755,0.663161830307594,0.177260162197161,0.297124614079556,0.615029697192159
"Bmyc",1.06337173932645,0.85052994053523,0.673409056407788,0.177120884127442,0.300080002320326,0.615029697192159
"Nek2",1.5990668567247,0.88591960001733,0.708963520890036,0.176956079127294,0.309446430412848,0.615029697192159
"Fabp5",1.91561917652433,0.862351468590999,0.685616249551576,0.176735219039423,0.303725030392612,0.615029697192159
"Cxcl13",0.393125987175208,0.527549167177597,0.350876423221967,0.176672743955631,0.157821154009911,0.615029697192159
"Lmo2",3.07428917356561,0.677724855679394,0.501292384910003,0.176432470769391,0.241525024585876,0.615029697192159
"Zdhhc18",2.06686810842866,0.84261495093898,0.666826350179509,0.175788600759472,0.299665361966077,0.615029697192159
"Fzr1",2.01672770816267,0.848664019888962,0.673567941359994,0.175096078528969,0.302209597743139,0.615029697192159
"Mical3",1.79169671806943,0.872452202910635,0.697769588437631,0.174682614473005,0.30892255284384,0.615029697192159
"Zfp36",1.71875872840007,0.877699460101988,0.703173875951181,0.174525584150808,0.310431617913541,0.615029697192159
"Ubac1",1.10336135443762,0.854901753718131,0.680707847093023,0.174193906625108,0.305032425145576,0.615029697192159
"Dck",1.98778554641182,0.85139814491025,0.677259864438593,0.174138280471657,0.304180801970059,0.615029697192159
"Trdj1",0.749039283659861,0.74569142297292,0.571611504756471,0.174079918216449,0.271952946562305,0.615029697192159
"Rgs2",1.94116981788401,0.856810044791825,0.682814610218212,0.173995434573613,0.305786942638311,0.615029697192159
"Traj2",0.693420509024384,0.71836643432541,0.544609764494255,0.173756669831155,0.262445168633279,0.615029697192159
"Cenph",1.46199325317398,0.883869275010764,0.710130160498626,0.173739114512138,0.312925486873516,0.615029697192159
"Pla2g12a",1.74761389023724,0.874836509818517,0.701173531534637,0.17366297828388,0.310799054819017,0.615029697192159
"Dapk2",1.08598003183902,0.851303735907568,0.677675627358706,0.173628108548862,0.30481597601541,0.615029697192159
"Fcgr3",1.61190195917033,0.881979500911611,0.708540476257342,0.173439024654269,0.312836978663219,0.615029697192159
"Otulin",2.15584598683697,0.827264345456649,0.653984871033031,0.173279474423618,0.298738192549229,0.615029697192159
"Cyld",1.81327808301286,0.869176686762865,0.695934190314508,0.173242496448358,0.309912440091333,0.615029697192159
"Mtf2",1.73857292859149,0.874608270933197,0.701825210747708,0.172783060185489,0.311844163154405,0.615029697192159
"Cnot6l",1.56330819545258,0.882291065302311,0.709876617627903,0.172414447674408,0.314182208460015,0.615029697192159
"Gdf11",0.912789339927791,0.80736523348093,0.634999070504649,0.172366162976282,0.294269520946972,0.615029697192159
"Diaph3",1.41536200895694,0.881226076329598,0.708897556157133,0.172328520172465,0.314030730046045,0.615029697192159
"Trib2",1.27706443155122,0.87296259216994,0.70064138189395,0.17232121027599,0.312015618424356,0.615029697192159
"Blm",1.54070157182072,0.882430934144069,0.710238624282341,0.172192309861728,0.314490990993849,0.615029697192159
"Arhgef12",1.69837904333989,0.876571906101734,0.704447405492447,0.172124500609287,0.313150279438465,0.615029697192159
"Wdhd1",2.46249026371667,0.775922786636251,0.604196555571004,0.171726231065246,0.285553480126853,0.615029697192159
"Ccnd2",1.75013713309439,0.872533328581556,0.70098820425875,0.171545124322805,0.31288252290177,0.615029697192159
"S100a6",1.96583325676563,0.851123926186447,0.679938435561117,0.171185490625331,0.307925075668735,0.615029697192159
"Dtl",1.66534932415928,0.877439290643431,0.706255935225155,0.171183355418276,0.314534445824259,0.615029697192159
"Il17ra",1.48354785629473,0.881542215401469,0.710387630188906,0.171154585212563,0.315561188159115,0.615029697192159
"Dnaja4",1.14951758053344,0.858762085692253,0.687753540654692,0.171008545037561,0.310114343994043,0.615029697192159
"Nrros",1.79253373683218,0.868708465235727,0.697700225195806,0.171008240039921,0.312611679702598,0.615029697192159
"Aebp2",2.88021470769187,0.703059578785034,0.532164206720092,0.170895372064942,0.261092829991361,0.615029697192159
"Kynu",0.800838241699975,0.765027652792724,0.594231308780953,0.170796344011772,0.283389286593751,0.615029697192159
"Cfb",0.945679844120617,0.815731356931439,0.644938824532343,0.170792532399096,0.298834823541328,0.615029697192159
"Zbp1",1.6461679272651,0.877892458134146,0.707172580527548,0.170719877606598,0.315220737670145,0.615029697192159
"Nlrc3",0.733522553971763,0.734986486285955,0.564362775633884,0.170623710652071,0.273418064013957,0.615029697192159
"Rab30",1.25137559251761,0.869254309752902,0.698691545298733,0.17056276445417,0.313307307921021,0.615029697192159
"Eno1b",1.51352839332095,0.880522776076738,0.710449945525318,0.170072830551419,0.316655728580532,0.615029697192159
"Lrrfip1",2.34621367578451,0.79355129935291,0.623698883281955,0.169852416070955,0.293660166519935,0.615029697192159
"Ncoa3",1.18866618749375,0.862471278787505,0.692651644182935,0.16981963460457,0.312561950578328,0.615029697192159
"Cd300a",1.59379135381883,0.878639236025282,0.709123899301854,0.169515336723429,0.316895959071593,0.615029697192159
"Col4a1",1.44505118615103,0.879283893794957,0.709792985069767,0.16949090872519,0.31708034459526,0.615029697192159
"Mlxip",1.71602371043624,0.872774857296703,0.703350936376821,0.169423920919882,0.315596751486807,0.615029697192159
"Ctsz",3.05014268754237,0.674140209086049,0.504942379079249,0.169197830006799,0.252136399381362,0.615029697192159
"Slc50a1",1.76646161499612,0.868660438186148,0.699763504224172,0.168896933961975,0.315255454463281,0.615029697192159
"Tpi1",2.8976556033779,0.697939426245127,0.529265935905197,0.16867349033993,0.262675649309391,0.615029697192159
"Bsdc1",2.10413294600171,0.830169935389966,0.661667326809469,0.168502608580497,0.305896857012646,0.615029697192159
"Heg1",1.84245375470962,0.861397427612404,0.693225007968152,0.168172419644252,0.314383904138953,0.615029697192159
"Sipa1",3.72257293703853,0.590884627198632,0.422777223803266,0.168107403395366,0.214057097471571,0.615029697192159
"Coro7",2.25647095269355,0.806473795470803,0.638437345481308,0.168036449989495,0.299956414766169,0.615029697192159
"Emp3",2.10450331420688,0.829613024435955,0.661613951728103,0.167999072707852,0.306414659875806,0.615029697192159
"Map2k1",1.70112656296842,0.871969945077778,0.704281950073737,0.167687995004041,0.317571349493309,0.615029697192159
"Samd9l",1.71892312433985,0.870719959476867,0.703163173382419,0.167556786094448,0.317434802064935,0.615029697192159
"Twf2",1.85037263255139,0.859987746772382,0.692453689823975,0.167534056948407,0.31484500398428,0.615029697192159
"Ltk",0.51935323017279,0.609369823081771,0.441897616242059,0.167472206839712,0.225043210670302,0.615029697192159
"Esyt1",3.07386716049971,0.66816890007978,0.501355980591665,0.166812919488116,0.253640023882598,0.615029697192159
"Tes",1.28250974918905,0.867546514833482,0.701023638354077,0.166522876479405,0.317965979966155,0.615029697192159
"Hmgcs1",1.02312114976148,0.831386414719522,0.664879092051891,0.166507322667631,0.308860624735113,0.615029697192159
"Ccng2",1.92321970845708,0.850460070672611,0.684793307691424,0.165666762981187,0.314859392852984,0.615029697192159
"Dhfr",1.28781262826301,0.866901625127421,0.701380232726783,0.165521392400638,0.319067513327987,0.615029697192159
"Mtss1",1.18506116968886,0.857231643095587,0.692239547120492,0.164992095975096,0.317395504322298,0.615029697192159
"Cyth4",3.04797425531279,0.669759097398819,0.505271270719838,0.164487826678981,0.258243478243598,0.615029697192159
"Mocs1",1.84545044498818,0.857298169742804,0.692934502162612,0.164363667580192,0.318209832830199,0.615029697192159
"Ccr3",0.909150736616476,0.797929083851199,0.633843900231808,0.164085183619391,0.30296078937812,0.615029697192159
"Egr1",1.03873061846907,0.832116243463545,0.66833161365914,0.163784629804405,0.312638374422539,0.615029697192159
"Ifi213",1.03767123060695,0.831777838012601,0.668103172169531,0.16367466584307,0.312695392412611,0.615029697192159
"Dpf3",0.808870458195151,0.761151543067866,0.597522651214293,0.163628891853573,0.292621675371173,0.615029697192159
"Tbxas1",1.11173505150321,0.845307482432909,0.682092361247098,0.16321512118581,0.316727776243287,0.615029697192159
"Slc15a4",1.43535148838835,0.872689728543236,0.709543192902926,0.16314653564031,0.323394665692604,0.615029697192159
"Crat",1.94915360715718,0.84466108547591,0.681900896655596,0.162760188820314,0.317153631722936,0.615029697192159
"Ckap2l",1.60645694705366,0.871279869863051,0.708724763779062,0.162555106083989,0.323802048648263,0.615029697192159
"Cep55",0.595015829080313,0.652431236910217,0.489905852880641,0.162525384029576,0.254262810136944,0.615029697192159
"Ssh2",1.58404362815293,0.871736073491261,0.709396546093769,0.162339527397492,0.324175332628331,0.615029697192159
"Kmt2a",2.27897552169752,0.797099780486152,0.634796912418291,0.162302868067861,0.30518901917923,0.615029697192159
"Gpi1",3.61411646590588,0.594996834135771,0.432894686968126,0.162102147167645,0.227756197588639,0.615029697192159
"Traj40",0.758220846741664,0.737814572548703,0.575798323173517,0.162016249375186,0.287483725777221,0.615029697192159
"Dennd4b",1.95119394285153,0.843659149589253,0.681662943367081,0.161996206222173,0.317890579118619,0.615029697192159
"Junb",1.79094153326049,0.859814849238119,0.697832041862523,0.161982807375596,0.321827812201178,0.615029697192159
"Steap3",0.912281785088114,0.796585449931499,0.634838607756098,0.161746842175401,0.305812597559466,0.615029697192159
"Sema3a",0.744318741952695,0.731145578184508,0.569428819737405,0.161716758447103,0.285705371869364,0.615029697192159
"Bin2",2.61713539155156,0.739010100874234,0.577616665296838,0.161393435577396,0.288819502992266,0.615029697192159
"Hmgn3",0.743828625759929,0.730440305660968,0.569201115506383,0.161239190154585,0.286196948112971,0.615029697192159
"Cd6",0.680907289308823,0.699338896614292,0.538144120452145,0.161194776162147,0.275272167873418,0.615029697192159
"Slc7a5",1.9644486344975,0.841112652667063,0.680102819042057,0.161009833625006,0.318534159001474,0.615029697192159
"Fam234b",1.11957150394602,0.844287827904292,0.683346156259519,0.160941671644772,0.319404863243616,0.615029697192159
"Cyba",3.83563222121422,0.574944418282973,0.414521836332035,0.160422581950937,0.220276954698306,0.615029697192159
"Wdfy4",1.28196679516932,0.860883111420644,0.700986257085711,0.159896854334932,0.324705038083245,0.615029697192159
"Bex3",1.94728436164583,0.842009574897683,0.682118373084512,0.159891201813171,0.320200065368642,0.615029697192159
"Lhfp",1.2582834469704,0.859087898242065,0.69923492879523,0.159852969446835,0.324340489596803,0.615029697192159
"Inpp5f",0.807021236113463,0.756604460099333,0.596769795858911,0.159834664240422,0.296753874656521,0.615029697192159
"H2-K1",4.33956679979997,0.570561468142623,0.41091492488377,0.159646543258853,0.219387219041817,0.615029697192159
"St3gal2",1.73321727658092,0.861752332756711,0.702202020959663,0.159550311797048,0.325342303203664,0.615029697192159
"Scimp",0.564486364093084,0.630409041556753,0.471147820959532,0.159261220597222,0.250266810587255,0.615029697192159
"1300017J02Rik",0.789659891054109,0.748668644163468,0.589554971318427,0.159113672845041,0.295338713540161,0.615029697192159
"Klhl12",1.54590852421969,0.86916700857003,0.710169678916189,0.158997329653841,0.327733871989562,0.615029697192159
"Tle3",1.48005080366519,0.868862787771161,0.710358139752485,0.158504648018676,0.328275977107715,0.615029697192159
"Abcc3",1.16197941089585,0.84781284470892,0.689415855358182,0.158396989350738,0.323520963820874,0.615029697192159
"Clcf1",1.30735231075452,0.860929535210457,0.702650119715608,0.15827941549485,0.326745407613336,0.615029697192159
"Gpx4",3.71599947593148,0.581483428826297,0.423324992137491,0.158158436688806,0.228268643097149,0.615029697192159
"Bid",1.39560145972681,0.865838314410029,0.708073477244378,0.157764837165651,0.328509976566434,0.615029697192159
"Fbxo9",2.09740550887083,0.820367096770123,0.662623837408042,0.157743259362081,0.317599256619396,0.615029697192159
"Madcam1",0.466395249158627,0.562687389965754,0.405318704199555,0.157368685766199,0.21953789470486,0.615029697192159
"Traj37",0.757354143180992,0.732746913965245,0.575406406447241,0.157340507518003,0.292897881281528,0.615029697192159
"Irf1",2.33321337949538,0.782903388048009,0.62590217133704,0.15700121671097,0.308574722507187,0.615029697192159
"Kcnn4",1.95365090651258,0.837946910786747,0.68137561393118,0.156571296855567,0.323498273063176,0.615029697192159
"Pip4k2b",1.43275646184815,0.865973431077138,0.709469560495559,0.156503870581579,0.330107799122211,0.615029697192159
"Dbi",2.33588671245691,0.781863076118399,0.625449420271131,0.156413655847268,0.309106673065541,0.615029697192159
"Slamf6",0.728456865005528,0.718293288844738,0.561948761971739,0.156344526872998,0.289633153323714,0.615029697192159
"Grk2",3.97665479630132,0.565320648733087,0.409151029745272,0.156169618987814,0.223427981113696,0.615029697192159
"Themis",0.519451923169168,0.597791165023219,0.441963525787403,0.155827639235816,0.24113658860809,0.615029697192159
"Scrn3",1.24651842846416,0.854000458260844,0.698293006850582,0.155707451410262,0.32838434251958,0.615029697192159
"Mcm4",2.27136456939252,0.791516086512065,0.636030392168593,0.155485694343473,0.313063473768967,0.615029697192159
"Pdcd4",3.03242297435029,0.663074160271739,0.507668362113128,0.155405798158611,0.270912767114824,0.615029697192159
"H2-T23",4.02823328453271,0.562863140530273,0.407520725663817,0.155342414866457,0.223727462090369,0.615029697192159
"Traj15",0.656082786765928,0.680102926718761,0.524894403181826,0.155208523536935,0.277835080361696,0.615029697192159
"Pnpo",1.27051214181086,0.855115762510215,0.700159625778091,0.154956136732124,0.329586344976182,0.615029697192159
"Slc9a7",0.789524427384213,0.743829967123408,0.589497607794467,0.154332359328941,0.300924633266118,0.615029697192159
"Ckap4",0.855560583697785,0.769289026275259,0.615523060247325,0.153765966027934,0.309295256675699,0.615029697192159
"Klhl7",1.55854863077296,0.863458501409984,0.709967203800543,0.153491297609441,0.333288333499889,0.615029697192159
"DEPRECATED_ENSMUSG00000025351",2.19667041861657,0.800494609802169,0.647745933616049,0.15274867618612,0.319194285554328,0.615029697192159
"Hhex",1.01351438951071,0.815221394166442,0.662662044381931,0.152559349784512,0.323186991524107,0.615029697192159
"Zc3h12d",0.916806793618548,0.78877500798767,0.636261488248178,0.152513519739493,0.316432198732764,0.615029697192159
"Tlcd1",1.00401147280907,0.812874288914066,0.660398823368231,0.152475465545835,0.322713422513022,0.615029697192159
"Cbx4",1.48283356706,0.862810195762666,0.710381919557325,0.152428276205341,0.334464858451242,0.615029697192159
"Fas",0.597117796699109,0.643291344052878,0.491166706073841,0.152124637979038,0.268539026272783,0.615029697192159
"Slc22a23",1.02089808760792,0.816081779166981,0.664372196289543,0.151709582877438,0.324527533077824,0.615029697192159
"Pik3r5",0.776423520623683,0.735255144864519,0.583871160858401,0.151383984006118,0.302680246078402,0.615029697192159
"Gimap5",1.04370161091908,0.820672204044924,0.669392189858372,0.151280014186551,0.32621691620766,0.615029697192159
"Kctd12",2.05257279801545,0.820045853530957,0.668781064205279,0.151264789325679,0.326084929224808,0.615029697192159
"Slc16a1",1.18581575679197,0.843554325686498,0.692326487177438,0.15122783850906,0.331667311908056,0.615029697192159
"Tmem173",1.059900864126,0.823805128270821,0.672721014400774,0.151084113870047,0.327230090863279,0.615029697192159
"Ifitm3",1.63644439581319,0.858586676659832,0.70759657742173,0.150990099238102,0.335327174695506,0.615029697192159
"Rabgap1l",1.82228255854918,0.846055290084304,0.69513575739554,0.150919532688764,0.332626996083065,0.615029697192159
"Mpp1",2.14089396775743,0.807176230281415,0.656263809439058,0.150912420842357,0.323376658821013,0.615029697192159
"Polr2g",2.48670629774465,0.750817318094824,0.600063814925471,0.150753503169353,0.308301651869958,0.615029697192159
"Sptan1",1.55306072037249,0.86058665559293,0.710061953788654,0.150524701804277,0.336341934589378,0.615029697192159
"Tnfaip8l2",1.30187476770727,0.852777277280269,0.702296519538691,0.150480757741578,0.334684551177121,0.615029697192159
"Pbxip1",1.37568874191847,0.857403823214984,0.707042688442788,0.150361134772195,0.335852028815893,0.615029697192159
"Eng",1.99496197009594,0.826425938813563,0.676361716433592,0.150064222379971,0.32918656971912,0.615029697192159
"Atp1b3",2.77855173788236,0.699399854100827,0.549501559152516,0.149898294948311,0.293345449819851,0.615029697192159
"Evi2a",1.19866889248231,0.84330187709152,0.693752189062868,0.149549688028652,0.333743832268415,0.615029697192159
"Il10ra",1.41319602327405,0.858067968818843,0.708815757079096,0.149252211739747,0.337376972668285,0.615029697192159
"Slc41a2",0.367660631467527,0.480160022374305,0.330964838659944,0.149195183714361,0.184494489979724,0.615029697192159
"Traj42",0.95693416766527,0.797295032616663,0.648134445928191,0.149160586688473,0.323246827246182,0.615029697192159
"Tbc1d1",1.23989256578291,0.846691738556417,0.697727222880352,0.148964515676064,0.335243502456243,0.615029697192159
"Ppm1l",1.02306765978816,0.813285838229645,0.664866940152417,0.148418898077228,0.328205724964546,0.615029697192159
"Elf4",1.78683468343662,0.846574201414828,0.698165985637632,0.148408215777195,0.33591988204447,0.615029697192159
"Tcof1",1.51142589456389,0.858687549992598,0.71045573850322,0.148231811489379,0.338777617277681,0.615029697192159
"Incenp",2.49177652047564,0.74691099730698,0.59919917798502,0.14771181932196,0.311615549996063,0.615029697192159
"Pfkm",1.26395466158591,0.847119336996807,0.699660656076605,0.147458680920201,0.337237321688353,0.615029697192159
"Flt3l",1.84348121528154,0.840565279514338,0.693125593892909,0.147439685621429,0.335811988375863,0.615029697192159
"Gmnn",1.92488378284906,0.83203031924726,0.684611932672573,0.147418386574687,0.333914306011296,0.615029697192159
"Slfn8",1.39495982891366,0.855448976731839,0.70804376055964,0.1474052161722,0.339110696090331,0.615029697192159
"Trim30b",0.87913117832381,0.770975954609538,0.62388504211317,0.147090912496368,0.319229649822979,0.615029697192159
"Cdc20",1.57752447144992,0.856426446455768,0.70956149744237,0.146864949013398,0.339991409660856,0.615029697192159
"Hyou1",1.82571906140013,0.841484962252881,0.694815815555999,0.146669146696882,0.336994771085648,0.615029697192159
"Chac2",0.978414768082018,0.800315387731541,0.653949976830309,0.146365410901231,0.327783500823687,0.615029697192159
"Ikzf1",3.87042145331697,0.55889331057611,0.412645758772557,0.146247551803553,0.239998919566767,0.615029697192159
"DEPRECATED_ENSMUSG00000069515",0.339187678088275,0.453754551684815,0.308129814759928,0.145624736924887,0.173133949798887,0.615029697192159
"Psmf1",1.62473050366221,0.8536393439072,0.708069942543354,0.145569401363846,0.341009667569077,0.615029697192159
"Trim34a",1.3673589402556,0.852109279526984,0.706551846677135,0.145557432849849,0.340699188313134,0.615029697192159
"Ifngr2",1.26922604079757,0.845591794928276,0.70006225241316,0.145529542515116,0.339333748752383,0.615029697192159
"Rapgef1",2.87290769607579,0.678910205830975,0.533392522921287,0.145517682909688,0.293327751150073,0.615029697192159
"Tcrg-C3",0.80091297638729,0.73932375435082,0.59426219301589,0.145061561334929,0.313317031561183,0.615029697192159
"Ticrr",1.60400686440187,0.853639480455995,0.708805281632768,0.144834198823227,0.341924316543148,0.615029697192159
"Atg16l2",1.23904884133535,0.8422957168943,0.69765333376041,0.14464238313389,0.339737961243243,0.615029697192159
"S100a11",1.99626178508567,0.820663847377933,0.676198347628449,0.144465499749484,0.335138909931185,0.615029697192159
"Slc38a1",1.63213036799623,0.852126355007619,0.707775699920538,0.144350655087081,0.342206790313972,0.615029697192159
"Mcm6",3.28227016317792,0.615665762969199,0.471320719444363,0.144345043524836,0.270820531313139,0.615029697192159
"Slc2a1",0.930711698232354,0.784346577592786,0.640526384602291,0.143820192990495,0.327267641589198,0.615029697192159
"Myl12b",2.43551827941794,0.752067388155924,0.608783571688986,0.143283816466938,0.319518192852487,0.615029697192159
"Ppp1r9b",3.19733498926632,0.62588289720595,0.483118909502104,0.142763987703845,0.277962004837541,0.615029697192159
"Slc2a4",0.703493894827478,0.692418134494562,0.549709933293338,0.142708201201224,0.302450692710076,0.615029697192159
"Nme2",2.08762013463487,0.806476070171195,0.663979131434143,0.142496938737052,0.334437085928496,0.615029697192159
"Mrtfa",1.75406348712482,0.84311174063424,0.700696860706204,0.142414879928036,0.342720975615498,0.615029697192159
"Rbbp7",2.01457346857155,0.815957378059064,0.67385026332834,0.142107114730723,0.337142086516356,0.615029697192159
"Sec16a",1.70413914672803,0.846132531147647,0.704098275318456,0.142034255829191,0.343836744900937,0.615029697192159
"Map4k2",1.65801025505845,0.848558330202007,0.706619053179561,0.141939277022446,0.344463251078983,0.615029697192159
"E330009J07Rik",0.786505813177066,0.730088229493665,0.588215026042496,0.141873203451169,0.315375943673533,0.615029697192159
"Arid3b",0.993346155211264,0.79922725211243,0.657774342111167,0.141452910001263,0.334119925822778,0.615029697192159
"Frmd4a",1.14709964501595,0.828707666102534,0.687419078373237,0.141288587729298,0.341047188315617,0.615029697192159
"Tagln2",3.40792367638632,0.59637504110163,0.455632258350275,0.140742782751355,0.269081728041154,0.615029697192159
"Spint2",1.32763589326603,0.844361736538928,0.703838190322101,0.140523546216827,0.345357341509024,0.615029697192159
"Klhl24",1.44947649977601,0.850345153148672,0.70989374170949,0.140451411439181,0.346683909028003,0.615029697192159
"Nfkbiz",1.48190190119303,0.850772237404093,0.710374168125197,0.140398069278896,0.346837582004114,0.615029697192159
"Mcl1",4.14794522742839,0.545425045262583,0.405115959905079,0.140309085357504,0.245027623459911,0.615029697192159
"Brca1",1.22114012692079,0.836230873322107,0.696031775430128,0.14019909789198,0.344055855991964,0.615029697192159
"Lgals3",2.66388878314156,0.709508432313954,0.569479412149512,0.140029020164442,0.312056713046777,0.615029697192159
"Ect2",1.48391234363692,0.850346802389141,0.710390466630284,0.139956335758857,0.347298506598943,0.615029697192159
"Nuf2",1.44960732953762,0.84946121207267,0.709896595533963,0.139564616538708,0.347603830236106,0.615029697192159
"Fn1",0.979349889186457,0.793219029121579,0.654194684129764,0.139024344991815,0.335960934278234,0.615029697192159
"Sh3bp1",1.6382041530901,0.846345571929366,0.707521907790239,0.138823664139128,0.347889116646989,0.615029697192159
"Trim5",0.925163798824449,0.777658721663679,0.638843902350599,0.13881481931308,0.332494751602928,0.615029697192159
"Gdi2",3.54389386774892,0.57900934066503,0.440226796301501,0.138782544363529,0.264916502008601,0.615029697192159
"Slc22a4",0.929663266488819,0.778817825282733,0.640210325418433,0.138607499864299,0.333065081723475,0.615029697192159
"Mpnd",1.15800943599596,0.82723804520567,0.688897414702499,0.138340630503171,0.344504671229924,0.615029697192159
"Fbxl5",2.27059877341194,0.774411717822783,0.63615437510609,0.138257342716694,0.332464105164934,0.615029697192159
"Ifi206",0.876499773048406,0.761228742316671,0.622975267889408,0.138253474427262,0.329147114725128,0.615029697192159
"Trbv3",0.49254060602261,0.561843091372244,0.423677295765322,0.138165795606922,0.257878160675902,0.615029697192159
"Ubqln1",2.43865866263047,0.746045059129378,0.608255957898717,0.137789101230661,0.325832425179401,0.615029697192159
"Fyn",2.51683203259362,0.732667444514226,0.59491650545321,0.137750939061016,0.32223956983624,0.615029697192159
"Tsc22d3",1.8515258537765,0.829858866188475,0.692340389777423,0.137518476411052,0.346110387899402,0.615029697192159
"Traj21",0.55758004456263,0.604304220826394,0.46678839683042,0.137515823995975,0.278567255529603,0.615029697192159
"Elf1",1.81343353270461,0.83329160961507,0.69592062117166,0.13737098844341,0.347017833627391,0.615029697192159
"Slc12a6",1.66361883616393,0.843397167614531,0.706342923402803,0.137054244211728,0.349494294095473,0.615029697192159
"Trbv19",0.473874129389419,0.547597527916128,0.410629575055404,0.136967952860724,0.253109074841148,0.615029697192159
"Spi1",1.53308865894407,0.847240615238412,0.710324920502448,0.136915694735964,0.350441161056633,0.615029697192159
"Ncoa4",3.08777985613371,0.635802720588598,0.499270995297872,0.136531725290726,0.292884336897324,0.615029697192159
"Il6st",1.42643304802629,0.845403622112965,0.709277986664849,0.136125635448117,0.351053853367196,0.615029697192159
"Dpt",0.297442882141066,0.409568163279628,0.273612362432413,0.135955800847215,0.161026595889022,0.615029697192159
"Eif2ak3",1.82350728996359,0.830796191694596,0.695022000778279,0.135774190916317,0.348521824593388,0.615029697192159
"Ly6c1",1.06078793738888,0.807842882265565,0.672897709525871,0.134945172739693,0.344703709337077,0.615029697192159
"Cadm1",1.08415761532351,0.812057079999296,0.677345182536461,0.134711897462834,0.345923845670394,0.615029697192159
"Tom1l1",0.827699845674024,0.739604774173348,0.605013762791081,0.134591011382268,0.328761543142498,0.615029697192159
"Trim35",1.29292254040072,0.836179716555474,0.701709345434878,0.134470371120597,0.351267318528262,0.615029697192159
"Cd36",2.40533620015638,0.748154573525608,0.613847797754724,0.134306775770884,0.331406552816074,0.615029697192159
"Trim14",2.23551984844172,0.775890648893354,0.641732688032835,0.13415796086052,0.338476830187569,0.615029697192159
"Btrc",1.72797765686711,0.836666537641391,0.702563308283915,0.134103229357476,0.35182589443495,0.615029697192159
"Fkbp11",0.419403334306618,0.504890380011536,0.370897683895212,0.133992696116323,0.235774640354505,0.615029697192159
"Tpx2",1.47604440897722,0.843641145534624,0.710318873936772,0.133322271597852,0.354183112785159,0.615029697192159
"Nfkbid",0.955090829081644,0.78088164598948,0.647618163118445,0.133263482871035,0.340871813427318,0.615029697192159
"Fuca1",2.42359885181463,0.743839573576003,0.610785340153339,0.133054233422664,0.332096296913289,0.615029697192159
"Nek7",1.64477202562032,0.840115510099678,0.707235154571319,0.132880355528359,0.354039646859091,0.615029697192159
"Glipr1",1.7701814288951,0.832258754635032,0.69947870003453,0.132780054600502,0.352602673289514,0.615029697192159
"Lpcat3",1.53774683805858,0.842823525972374,0.710274585211342,0.132548940761032,0.354981896565805,0.615029697192159
"Ppm1k",1.06986422261383,0.807102722271422,0.674672228955437,0.132430493315985,0.347832021813308,0.615029697192159
"Cerk",1.14045072330822,0.818720605161757,0.686480514718265,0.132240090443492,0.350526770957463,0.615029697192159
"Gorasp2",1.74688456766662,0.833247865014263,0.701226820076318,0.132021044937945,0.353754735016531,0.615029697192159
