symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Overlap_Ly_et_al
Cd160,3,1.1124176222613018,3.6117210665573083,4.233565308440523,1.5744616413086924e-4,0.013341930010261327,0.8981303525939861,FALSE
Mdn1,4,0.5883957919840688,5.748121890430571,4.306874126225634,1.2688111590222336e-4,0.01218687875219537,0.8769791513632068,FALSE
Rps6kb2,19,-0.613883587749191,5.601738373184212,-4.272743501667061,1.40308450847734e-4,0.012739568873065347,0.7940863867251755,FALSE
Prrc2a,17,0.51818371800581,6.798313537314522,4.319166041764944,1.2236134658618253e-4,0.011850696416871778,0.7711171029328092,FALSE
Prg2,2,-1.1111575144220667,3.611098927064849,-4.175627190870512,1.866131785758069e-4,0.015082472511929543,0.7476004375694751,FALSE
Myl9,2,-0.6301207315351371,5.340455847945747,-4.23874166244724,1.5506927833074642e-4,0.013341930010261327,0.7425259161288258,FALSE
Cd40,2,0.5037233317147951,6.707706397659975,4.295639084923243,1.3115548380232767e-4,0.012292653489924614,0.7134235041623072,FALSE
Gimap1,6,-0.4383917719356232,7.949259666287041,-4.323787101748794,1.207034059745122e-4,0.011788361212065385,0.710660288421419,FALSE
Cdkn1b,6,0.5812342901268259,5.8162357194514795,4.247852281713416,1.509710601045466e-4,0.013093922839813737,0.7011192729988442,FALSE
Tcrg-C4,13,1.0205175473498,3.7728038859515722,4.139857963254466,2.0719755414616564e-4,0.01640058832566215,0.6524680877156452,FALSE
Ndufc2,7,-0.4818645014849272,6.9743042902821175,-4.273258516958906,1.40095829561427e-4,0.012739568873065347,0.6217034742174095,FALSE
Ndufv3,17,-0.449337036034402,7.606855940173946,-4.278809971662316,1.378239272551314e-4,0.012739568873065347,0.594717980904532,FALSE
Naca,10,-0.4100221495262524,9.717171672874963,-4.303041515495771,1.2832362585639347e-4,0.012224403112319713,0.5873185946042314,FALSE
Cdk1,10,-0.4722815717365636,6.766956401730694,-4.253798070340122,1.4835397853775768e-4,0.013061893473983482,0.5864841833973005,FALSE
Wdr83os,8,-0.5200291449606897,6.1946582833185015,-4.2264337655420885,1.6077945884429627e-4,0.01344301345819001,0.5774611500159672,FALSE
Ccdc50,16,-0.47404820279363236,6.78618561275275,-4.233302925950406,1.5756759226558204e-4,0.013341930010261327,0.5264621924630433,FALSE
Sec61b,4,-0.42258055827863217,8.726011008851845,-4.2665791508118005,1.4287808653547758e-4,0.012773300936271697,0.5197266593790033,FALSE
Ptprcap,19,0.4070435202360798,9.732993546990302,4.268152566723808,1.4221784441736766e-4,0.012773300936271697,0.488282996167146,FALSE
Hmgn1,16,-0.4310932900037763,8.129889317085397,-4.247921684384002,1.5094025229544513e-4,0.013093922839813737,0.48794103697741864,FALSE
Poglut1,16,0.5351234756243075,6.182960299536726,4.189080566359283,1.794012784734454e-4,0.014787245804385691,0.4802590887312581,FALSE
Gm10076,14,-0.49914432880430226,7.30449783999281,-4.2314612230059065,1.5842250399381028e-4,0.013341930010261327,0.47724406080291093,FALSE
Cd247,1,0.5244459411325799,6.065140751995687,4.181347891063106,1.8351243845005595e-4,0.015019588448355988,0.4736207403601336,FALSE
Rps29,12,0.40235353456333733,11.223806671725772,4.276263764076222,1.3886142268482133e-4,0.012739568873065347,0.46471062293369414,FALSE
Fth1,19,-0.3753721803208041,11.6588701997646,-4.255554291147929,1.4758951810038223e-4,0.013061893473983482,0.3983812492650838,FALSE
Skap1,11,0.588346118551418,5.600300524436734,4.121514692678553,2.1859988999414401e-4,0.017165999469675283,0.3839598867958278,FALSE
Cr2,1,0.4641052639358074,8.088299219176665,4.2110450094917224,1.6820973163116532e-4,0.013963810721552882,0.38310213592246534,FALSE
Emb,13,0.6971361411649584,4.962359117892902,4.077294402271655,2.4867110564946184e-4,0.019139440992437386,0.36576491446813897,FALSE
Mrpl18,17,-0.4826362662555015,6.659785975969297,-4.165380886405624,1.9229568929251433e-4,0.015412831041086908,0.3485798289509008,FALSE
Hs3st1,5,-0.9984049809907471,3.8685453767649336,-4.00989936355054,3.024295053369724e-4,0.021431925067233494,0.30702697951097147,TRUE
Wdr89,12,0.48874809878753744,6.467592006318984,4.139455084554874,2.07441617954942e-4,0.01640058832566215,0.30229322093971156,FALSE
Gpr34,X,-1.5125647416119639,2.6164247361836246,-4.056802855634299,2.6394284879871846e-4,0.02004930580874971,0.3017660874015995,FALSE
Bhlha15,5,-1.5639579113986262,2.698693641169285,-4.044285181345244,2.73718870064094e-4,0.020392055819775004,0.2642636851737272,FALSE
Marco,1,0.6154602105618494,5.725372192315692,4.0700246460343275,2.5398750269031863e-4,0.01942001813333476,0.22004705845141892,FALSE
